problem_id,title,A,B,C,D,E,answer,count
489,着力建设资源节约型、环境友好型社会，形成节约资源和保护环境的空间格局、产业结构、生产方式、生活方式，为人民创造良好生产生活环境，实现中华民族永续发展。,对,错,"","","",A,5
490,纪律面前人人平等、遵守纪律没有特权、执行纪律没有例外。,对,错,"","","",A,6
491,加强和改进党的作风建设，核心问题是反对腐败。,对,错,"","","",B,6
492,党章规定党的各级纪律检查委员会是维护党的章程和其他党内法规，检查党的路线方针政策和决议的执行情况，协助党的委员会加强党风建设和组织协调反腐败工作的专门机构。,对,错,"","","",A,6
493,两种制度是两岸关系的政治基础。,对,错,"","","",B,14
494,我们有坚定的意志、充分的信心、足够的能力挫败任何形式的“台独”分裂图谋。我们绝不允许任何人、任何组织、任何政党、在任何时候、以任何形式、把任何一块中国领土从中国分裂出去。,对,错,"","","",A,11
495,党的作风是指党的各级组织和每个党员在作风和生活等各方面表现出来的一贯态度和行为，是党的性质、宗旨、纲领、路线的重要体现。,对,错,"","","",A,16
496,党章是我们党的根本法规和行动准则，它集中反映了全党的共同理想和意志。,对,错,"","","",A,5
497,维护党章和其他党内法规是党的纪律检查机关的一项基本任务。,对,错,"","","",A,10
498,检查党的路线、方针、政策和决议的执行情况也是纪律检查机关的重要任务。,对,错,"","","",A,7
499,协助党委加强党风建设和组织协调反腐败工作，是新时期党赋予纪律检查机关的重要任务。,对,错,"","","",A,9
500,支部在正式党员较少的情况下，可指派预备党员作入党介绍人。,对,错,"","","",B,3
501,凡积极要求入党并写了入党申请书的人，都可以确定为入党积极分子。,对,错,"","","",B,11
502,中国共产党自诞生之日起，就把共产主义写在自己的旗帜上，确立为自己的指导思想。,对,错,"","","",B,9
503,毛泽东思想一方面完全是马克思主义的，另一方面又完全是中国的。,对,错,"","","",A,6
504,中国共产党坚持把马克思主义基本原理同中国具体实际结合起来，在推进马克思主义中国化的历史进程中产生的两大理论成果是毛泽东思想和邓小平理论。,对,错,"","","",B,11
505,解放思想、实事求是、与时俱进是马克思主义的精髓。,对,错,"","","",A,9
506,十九大最大的理论贡献和突出亮点，就是提出全面建成小康社会。,对,错,"","","",B,7
507,就业是最大的民生。,对,错,"","","",A,13
508,党的基本路线的核心内容是坚持改革开放。,对,错,"","","",B,8
509,党的基本路线是在对建国以来特别是十一届三中全会以来历史经验的科学总结的基础上提出来的。,对,错,"","","",A,10
510,我国的社会主义建设必须从我国的基本国情出发。,对,错,"","","",A,9
511,根据马克思和恩格斯对共产主义社会的论述，共产主义社会是社会生产力高度发展，物质财富极大丰富的社会。,对,错,"","","",A,6
515,（）是马克思主义中国化最新成果,习近平新时代中国特色社会主义思想,“三个代表”重要思想,科学发展观,"","",A,7
535,一个国家是两岸关系的政治基础。,对,错,"","","",A,11
537,十九大最大的理论贡献和突出亮点，就是提出基本实现社会主义现代化。,对,错,"","","",B,6
538,发展是最大的民生。,对,错,"","","",B,8
539,中国特色社会主义最本质的特征是中国共产党领导，中国特色社会主义制度的最大优势是中国共产党领导。,对,错,"","","",A,3
540,中国共产党第一次全国代表大会于（）在上海举行。,1921年7月1日,1921年7月23日,1921年7月31日,"","",B,3
541,党的（）上诞生了我们党历史上的第一部党章。,中共一大,中共二大,中共三大,"","",B,5
543,把工人、农民、军人、知识分子以外的其他社会阶层中的先进分子吸收到党内来，有利于增强党的（），扩大党的（）。,阶级基础；群众基础,群众基础；政治基础,政治基础；群众基础,"","",A,5
545,共产党员既是工人阶级的具有共产主义觉悟的先锋战士，又是劳动人民的普通一员，二者之间是（）。,矛盾的,统一的,有区别的,"","",B,5
547,我们党的最大政治优势和党执政后最大的危险是（）。,密切联系群众脱离群众,统一战线执政能力不强,集体领导个人集中,"","",A,5
548,党员作为批评主体，其批评客体或者说被批评的对象是（）。,有限制的,没有限制的,有时有限制，有时没有限制,"",,B,5
550,党纪处分，是指党组织对犯错误的党员，按照（）和党章规定作出的处罚决定。,情节轻重,认错态度,具体身份,"","",A,4
551,《关于党内政治生活的若干准则》指出，党内真正实行（），才有可能建立起在党员和群众中有威信的强有力的领导班子。,民主决策,民主选举,民主管理,民主投票,"",B,4
552,《关于党内政治生活的若干准则》要求，对待思想上理论上的是非，只能采取（）的办法求得解决，决不能采取压服的办法。,领导班子集体决定,群众投票,少数服从多数,摆事实、讲道理、民主讨论,"",D,1
553,《关于党内政治生活的若干准则》指出，忠于党和人民的事业，（），光明磊落，表里如一，是共产党人应有的品质。,说老实话，做老实事，当老实人,忠诚坦白,尊重事实,不讲假话,"",A,5
554,党的全国代表大会每（）年举行一次，由中央委员会召集。,3,4,5,2,"",C,7
555,十七大报告指出我们要在（）年实现全面建成小康社会的奋斗目标。,2010,2020,2030,2050,"",B,6
556,党员的党龄从（）之日算起。,从预备期满转为正式党员,支部大会通过他为预备党员,递交入党申请,递交入党申请一年后,"",A,2
558,入党积极分子至少应该经过党组织（)的培养、教育和考察，才能确定为发展对象。,一年,3个月,6个月,两年,"",A,4
560,党员如果没有正当理由、连续（）没有参加组织生活或不交纳党费，或不做党所分配的工作，就被认为是自行脱党。,一年,3个月,6个月,两年,"",C,4
561,（）是党的根本宗旨。,全心全意为人民服务,“三个代表”重要思想,学习实践科学发展观,解放思想，实事求是,"",A,4
562,毛泽东思想的精髓是（）。,实事求是,武装斗争,群众路线,"","",A,3
563,中国共产党的根本组织原则是,"少数服从多数,下级服从上级",党的代表大会制度和各级党委领导制,民主集中制,"","",C,2
564,社会主义的根本任务是,不断提高人民的生活水平,发展社会生产力,巩固无产阶级专政,"","",B,3
565,邓小平理论的精髓是（）。,一个中心，两个基本点,解放思想，实事求是,什么是社会主义，怎样建设社会主义,"","",B,8
566,党员对党的决议有不同意见时，最正确的方法是（）。,声明保留，向上级反映，待上级复议后再坚决执行,在坚决执行的前提下，声明保留，并向上级组织反映,发动其他党员和群众，广泛与他们交换意见,"","",B,3
567,除了（）的个人利益和工作职权以外，所有共产党员都不得谋求任何私利和特权。,法律和政策规定范围内,合理,必要,"","",A,4
568,党按照（）的原则选拔干部。,群众公认,德才兼备,任人唯亲,"","",B,6
569,发展党员必须坚持入党自愿的的原则和（）的原则。,领导决定,集体加入,个别吸收,"","",C,5
570,我国正处于并将长期处于社会主义初级阶段，这个不可逾越的历史阶段，至少需要（）以上的时间。,50年,100年,150年,"","",B,5
571,十一届三中全会召开于（）。,1979年12月,1980年12月,1978年12月,"","",C,4
572,党章规定，凡有正式党员（）人以上的，都应当成立党的基层组织。,3,5,10,"","",A,6
573,解放思想、实事求是、与时俱进，是中国共产党的（）。,思想路线,政治路线,组织路线,"","",A,5
574,中华人民共和国建立，标志着我国从半殖民地半封建社会进入到（）。,社会主义社会,资本主义社会,新民主主义社会,"","",C,5
575,党组织讨论决定问题，必须执行（）的原则。,投票表决,少数服从多数,首长负责制,"","",B,6
576,党的领导主要是（）、思想和组织的领导。,作风,文化,政治,"","",C,3
577,党的组织领导是指党按照（），建立健全党的组织，培养、选拔、使用和监督党员干部。,民主、集中原则,公开、公平原则,民主集中制原则、组织制度,组织制度、公开公平原则,"",C,3
578,党的思想路线的内容是（）。,全心全意为人民服务,一切从实际出发，理论联系实际，实事求是，在实践中检验和发展真理,坚持四项基本原则,加强党的思想领导,"",B,5
579,是中国共产党在新中国成立以后第一次举行的全国代表大会。,六大,七大,八大,九大,"",C,4
580,不足（）正式党员的支队级单位召开党员大会进行换届选举。,150名,200名,250名,300名,,B,2
